AssemblyID	OperonSize	Category
GCF_000202835.1	6349	AddAB
GCF_013372165.1	5104	AddAB
GCF_000311785.1	7332	AddAB
GCF_000331025.1	6082	AddAB
GCF_004216775.1	7242	AddAB
GCF_003201205.1	6121	AddAB
GCF_014199535.1	10530	AddAB
GCF_003254055.1	6069	AddAB
GCF_004340805.1	6808	AddAB
GCF_900096765.1	6520	AddAB
GCF_003626915.1	6397	AddAB
GCF_014203125.1	6613	AddAB
GCF_014645195.1	6472	AddAB
GCF_001551835.1	8815	AddAB
GCF_001695395.1	43382	AddAB
GCF_013204855.1	7515	AddAB
GCF_000487995.1	5637	AddAB
GCF_900141995.1	6310	AddAB
GCF_001698205.1	6397	AddAB
GCF_002128425.1	7239	AddAB
GCF_003670295.1	32553	AddAB
GCF_000422465.1	7376	AddAB
GCF_000183725.1	5034	AddAB
GCF_000423225.1	6625	AddAB
GCF_000377705.1	7227	AddAB
GCF_005871085.1	6544	AddAB
GCF_000146345.1	5634	AddAB
GCF_000482465.1	13812	AddAB
GCF_000621025.1	6162	AddAB
GCF_000245755.1	6873	AddAB
GCF_900113955.1	6346	AddAB
GCF_004348195.1	6658	AddAB
GCF_007860015.1	7246	AddAB
GCF_002008225.1	6732	AddAB
GCF_014206845.1	6562	AddAB
GCF_000428125.1	6069	AddAB
GCF_000147355.1	5792	AddAB
GCF_900112705.1	7210	AddAB
GCF_003046475.1	6735	AddAB
GCF_000262545.1	6314	AddAB
GCF_900102215.1	92309	AddAB
GCF_002233675.1	6549	AddAB
GCF_014652855.1	6469	AddAB
GCF_003046545.1	6322	AddAB
GCF_004368925.1	7839	AddAB
GCF_900067125.1	7483	AddAB
GCF_900156835.1	6312	AddAB
GCF_900130065.1	6904	AddAB
GCF_000318195.2	6115	AddAB
GCF_009733535.1	6283	AddAB
GCF_014205685.1	6691	AddAB
GCF_000973625.1	6511	AddAB
GCF_001659725.1	6508	AddAB
GCF_009932395.1	7584	AddAB
GCF_014191775.1	6597	AddAB
GCF_008304605.1	7206	AddAB
GCF_002078505.1	6744	AddAB
GCF_900188045.1	6319	AddAB
GCF_000425705.1	7216	AddAB
GCF_900129965.1	7234	AddAB
GCF_900188225.1	6226	AddAB
GCF_900078315.1	6162	AddAB
GCF_000278135.1	6595	AddAB
GCF_000686705.1	7221	AddAB
GCF_000017545.1	6626	AddAB
GCF_003433955.1	6735	AddAB
GCF_014207435.1	7213	AddAB
GCF_003217355.1	6301	AddAB
GCF_003789055.1	6352	AddAB
GCF_902459485.1	6165	AddAB
GCF_900108125.1	7095	AddAB
GCF_900215625.1	7212	AddAB
GCF_014199985.1	6568	AddAB
GCF_900119705.1	7078	AddAB
GCF_014652835.1	6613	AddAB
GCF_900148505.1	6832	AddAB
GCF_000236805.1	7573	AddAB
GCF_000442255.1	6286	AddAB
GCF_003628435.1	7236	AddAB
GCF_001641635.1	6649	AddAB
GCF_001876955.1	6760	AddAB
GCF_000243015.1	5995	AddAB
GCF_900110025.1	6232	AddAB
GCF_000154825.1	6837	AddAB
GCF_006740305.1	7249	AddAB
GCF_014192395.1	7387	AddAB
GCF_000373265.1	7870	AddAB
GCF_000014425.1	7091	AddAB
GCF_003628445.1	7224	AddAB
GCF_003254355.1	6081	AddAB
GCF_900102535.1	6328	AddAB
GCF_014205765.1	6559	AddAB
GCF_000245795.1	7600	AddAB
GCF_003313505.1	6154	AddAB
GCF_900100455.1	6466	AddAB
GCF_900101075.1	6927	AddAB
GCF_000621825.1	5890	AddAB
GCF_902459475.1	6093	AddAB
GCF_000315365.1	7212	AddAB
GCF_004359375.1	7831	AddAB
GCF_000429865.1	6454	AddAB
GCF_003096535.1	6936	AddAB
GCF_000422525.1	6100	AddAB
GCF_014202815.1	6394	AddAB
GCF_002205675.1	6484	AddAB
GCF_000430005.1	6886	AddAB
GCF_003253995.1	6295	AddAB
GCF_900130005.1	7450	AddAB
GCF_003314995.1	6655	AddAB
GCF_001641635.1	6781	AddAB
GCF_900108955.1	8748	AddAB
GCF_000308275.2	7003	AddAB
GCF_013839445.1	6640	AddAB
GCF_900113035.1	6001	AddAB
GCF_900100655.1	6713	AddAB
GCF_003054045.1	6251	AddAB
GCF_000377745.1	6142	AddAB
GCF_900108125.1	7095	AddAB
GCF_900113375.1	6051	AddAB
GCF_003050705.1	6387	AddAB
GCF_001406295.1	7011	AddAB
GCF_000474945.1	6127	AddAB
GCF_902363605.1	6900	AddAB
GCF_002117445.1	6352	AddAB
GCF_000192575.1	6472	AddAB
GCF_900104555.1	6186	AddAB
GCF_014202695.1	7263	AddAB
GCF_900115305.1	6054	AddAB
GCF_000365025.1	6573	AddAB
GCF_900112455.1	7423	AddAB
GCF_005843985.1	4918	AddAB
GCF_014192395.1	6198	AddAB
GCF_900177665.1	6514	AddAB
GCF_002355735.1	6667	AddAB
GCF_000160535.1	6344	AddAB
GCF_900102615.1	6352	AddAB
GCF_900220995.1	6924	AddAB
GCF_000234055.1	6274	AddAB
GCF_001187725.1	7305	AddAB
GCF_000301035.1	7488	AddAB
GCF_900109255.1	6077	AddAB
GCF_010628775.1	7237	AddAB
GCF_014652635.1	6415	AddAB
GCF_014195635.1	6778	AddAB
GCF_003096355.1	7566	AddAB
GCF_000430995.1	6283	AddAB
GCF_003610355.1	6245	AddAB
GCF_001955715.1	5918	AddAB
GCF_900217755.1	6352	AddAB
GCF_000711735.1	6160	AddAB
GCF_000424025.1	7122	AddAB
GCF_014656415.1	6295	AddAB
GCF_000429445.1	6082	AddAB
GCF_003570715.1	6244	AddAB
GCF_014203155.1	6714	AddAB
GCF_900101105.1	6121	AddAB
GCF_000413055.1	6802	AddAB
GCF_900129975.1	6100	AddAB
GCF_900141845.1	7236	AddAB
GCF_014284305.1	6229	AddAB
GCF_001420695.1	7302	AddAB
GCF_003515075.1	6318	AddAB
GCF_900114645.1	7174	AddAB
GCF_014196505.1	6723	AddAB
GCF_001486665.1	6766	AddAB
GCF_003065385.1	6361	AddAB
GCF_000013325.1	6463	AddAB
GCF_004363245.1	6310	AddAB
GCF_000429405.1	6082	AddAB
GCF_000377625.1	6246	AddAB
GCF_003576595.1	6076	AddAB
GCF_003259615.1	6162	AddAB
GCF_000145275.1	7302	AddAB
GCF_007625075.1	6297	AddAB
GCF_000187125.1	7380	AddAB
GCF_015669135.1	7161	AddAB
GCF_004341375.1	6439	AddAB
GCF_003263915.2	7326	AddAB
GCF_014191715.1	5898	AddAB
GCF_000429725.1	6999	AddAB
GCF_001434405.1	7272	AddAB
GCF_014199395.1	6310	AddAB
GCF_004340125.1	6906	AddAB
GCF_003072125.1	6280	AddAB
GCF_014197035.1	6369	AddAB
GCF_900143075.1	6134	AddAB
GCF_900116115.1	10173	AddAB
GCF_001761325.1	7551	AddAB
GCF_900188355.1	10291	AddAB
GCF_900107235.1	6325	AddAB
GCF_900103325.1	6643	AddAB
GCF_014202645.1	5917	AddAB
GCF_900110225.1	6070	AddAB
GCF_002583405.1	7242	AddAB
GCF_014203025.1	6132	AddAB
GCF_900142805.1	6927	AddAB
GCF_003664035.1	6081	AddAB
GCF_003182275.1	6774	AddAB
GCF_000767465.1	6493	AddAB
GCF_001406095.1	6234	AddAB
GCF_003435335.1	6934	AddAB
GCF_000242455.2	6405	AddAB
GCF_900638415.1	6846	AddAB
GCF_000233775.1	6570	AddAB
GCF_014202345.1	6292	AddAB
GCF_007679255.1	7918	AddAB
GCF_003459085.1	5880	AddAB
GCF_000420365.1	7367	AddAB
GCF_007830635.1	6649	AddAB
GCF_000482825.1	5823	AddAB
GCF_900182595.1	6206	AddAB
GCF_014646895.1	4444	AddAB
GCF_001617625.1	6158	AddAB
GCF_900220985.1	6765	AddAB
GCF_000213975.1	7338	AddAB
GCF_000374005.1	6532	AddAB
GCF_900111765.1	6901	AddAB
GCF_000178835.2	7151	AddAB
GCF_900637655.1	5998	AddAB
GCF_900107115.1	7194	AddAB
GCF_003029735.1	6145	AddAB
GCF_900217795.1	7236	AddAB
GCF_001887715.1	6034	AddAB
GCF_900115225.1	6685	AddAB
GCF_001562555.1	6723	AddAB
GCF_000204015.1	6520	AddAB
GCF_900119845.1	6460	AddAB
GCF_007830875.1	4261	AddAB
GCF_000013885.1	5983	AddAB
GCF_013340305.1	6591	AddAB
GCF_900155735.1	1117	AddAB
GCF_001579945.1	6243	AddAB
GCF_007655255.1	6328	AddAB
GCF_900626155.1	6726	AddAB
GCF_902363655.1	7080	AddAB
GCF_004683865.2	6303	AddAB
GCF_014647255.1	6472	AddAB
GCF_000380005.1	6897	AddAB
GCF_001444445.1	6109	AddAB
GCF_007833675.1	6081	AddAB
GCF_900129685.1	6286	AddAB
GCF_900110815.1	7057	AddAB
GCF_014201715.1	5724	AddAB
GCF_000429985.1	6052	AddAB
GCF_900156415.1	7531	AddAB
GCF_013177655.1	4864	AddAB
GCF_000023845.1	6760	AddAB
GCF_005925325.1	7198	AddAB
GCF_014196955.1	9072	AddAB
GCF_900114315.1	6693	AddAB
GCF_003583985.1	6069	AddAB
GCF_003003005.1	6078	AddAB
GCF_003337425.1	6292	AddAB
GCF_900102315.1	6370	AddAB
GCF_000374625.1	5995	AddAB
GCF_000013605.1	6428	AddAB
GCF_001698185.1	6050	AddAB
GCF_009931115.1	6232	AddAB
GCF_001999945.1	6214	AddAB
GCF_000194985.1	7270	AddAB
GCF_003640645.1	7242	AddAB
GCF_011207455.1	5979	AddAB
GCF_000266925.1	6483	AddAB
GCF_001677435.1	6003	AddAB
GCF_014206945.1	6180	AddAB
GCF_007753265.1	6619	AddAB
GCF_900128425.1	6718	AddAB
GCF_900115105.1	6271	AddAB
GCF_001543245.1	7308	AddAB
GCF_002795825.1	5896	AddAB
GCF_001438845.1	7333	AddAB
GCF_014207655.1	7257	AddAB
GCF_901482695.1	6237	AddAB
GCF_003253485.1	6073	AddAB
GCF_003993795.1	6532	AddAB
GCF_004217225.1	6135	AddAB
GCF_013387165.1	7207	AddAB
GCF_000429825.1	7807	AddAB
GCF_900168015.1	6184	AddAB
GCF_013204845.1	7514	AddAB
GCF_900148515.1	6076	AddAB
GCF_000306945.1	6077	AddAB
GCF_900107725.1	6148	AddAB
GCF_901553735.1	6891	AddAB
GCF_902374815.1	6172	AddAB
GCF_000278095.1	6592	AddAB
GCF_900111015.1	6094	AddAB
GCF_900176335.1	6994	AddAB
GCF_901544385.1	6928	AddAB
GCF_900143195.1	6909	AddAB
GCF_003351175.1	6723	AddAB
GCF_001514535.1	5805	AddAB
GCF_900176045.1	8476	AddAB
GCF_900103665.1	6154	AddAB
GCF_900129095.1	6148	AddAB
GCF_001584205.1	6085	AddAB
GCF_003336755.1	6497	AddAB
GCF_000026605.1	6855	AddAB
GCF_004135935.1	6562	AddAB
GCF_900130005.1	7450	AddAB
GCF_007748035.1	6870	AddAB
GCF_000237825.1	5607	AddAB
GCF_900128455.1	6141	AddAB
GCF_000686705.1	7221	AddAB
GCF_900607235.1	6280	AddAB
GCF_004340975.1	7039	AddAB
GCF_000019165.1	7861	AddAB
GCF_900115585.1	6499	AddAB
GCF_006381105.1	8333	AddAB
GCF_003977605.1	6153	AddAB
GCF_000429045.1	6775	AddAB
GCF_000723785.2	6658	AddAB
GCF_002310475.1	6981	AddAB
GCF_003008535.1	6051	AddAB
GCF_000195275.1	6673	AddAB
GCF_005049105.1	6321	AddAB
GCF_001403795.1	6304	AddAB
GCF_004028275.1	6364	AddAB
GCF_000585355.1	6088	AddAB
GCF_900110435.1	6625	AddAB
GCF_002157165.1	6004	AddAB
GCF_900636575.1	6853	AddAB
GCF_000427645.1	6590	AddAB
GCF_000517025.1	5635	AddAB
GCF_001262015.1	6409	AddAB
GCF_003985135.1	6741	AddAB
GCF_014202705.1	5994	AddAB
GCF_013408405.1	6577	AddAB
GCF_000238055.2	7305	AddAB
GCF_000430605.1	7114	AddAB
GCF_005144425.1	6786	AddAB
GCF_002795805.1	5965	AddAB
GCF_009497155.1	6160	AddAB
GCF_003814815.1	7207	AddAB
GCF_001643775.1	6242	AddAB
GCF_002079945.1	6787	AddAB
GCF_001434895.1	7242	AddAB
GCF_900116615.1	6094	AddAB
GCF_000208405.1	7267	AddAB
GCF_000429325.1	6313	AddAB
GCF_000385435.1	6583	AddAB
GCF_900089455.2	6012	AddAB
GCF_000012605.1	6313	AddAB
GCF_004217095.1	6027	AddAB
GCF_000442275.2	6265	AddAB
GCF_000374565.1	7230	AddAB
GCF_001412635.1	6949	AddAB
GCF_000023785.1	6673	AddAB
GCF_900155635.1	6694	AddAB
GCF_900185775.1	6598	AddAB
GCF_001856695.1	7404	AddAB
GCF_000015445.1	6607	AddAB
GCF_003963555.1	6949	AddAB
GCF_900107135.1	10642	AddAB
GCF_004014775.2	6652	AddAB
GCF_000092905.1	6942	AddAB
GCF_008274805.1	6580	AddAB
GCF_000026725.1	6916	AddAB
GCF_014196125.1	6520	AddAB
GCF_001750105.1	6181	AddAB
GCF_007828095.1	6649	AddAB
GCF_000393015.1	7377	AddAB
GCF_000378345.1	6661	AddAB
GCF_003313325.1	6233	AddAB
GCF_014396785.1	6513	AddAB
GCF_001955695.1	6540	AddAB
GCF_004339085.1	6213	AddAB
GCF_901543725.1	6853	AddAB
GCF_002993885.1	6445	AddAB
GCF_001633145.1	6304	AddAB
GCF_000422885.1	5916	AddAB
GCF_900176505.1	6147	AddAB
GCF_001050295.1	7155	AddAB
GCF_001187785.1	6196	AddAB
GCF_001281525.1	7227	AddAB
GCF_003575225.1	7285	AddAB
GCF_001281525.1	7227	AddAB
GCF_000184705.1	8421	AddAB
GCF_003259505.1	6066	AddAB
GCF_000153125.2	6001	AddAB
GCF_900130075.1	5959	AddAB
GCF_003627155.1	6922	AddAB
GCF_001584225.1	6058	AddAB
GCF_002220195.1	6658	AddAB
GCF_900115595.1	6307	AddAB
GCF_003182375.1	5926	AddAB
GCF_011927945.1	6595	AddAB
GCF_000517565.1	5805	AddAB
GCF_000187935.1	6894	AddAB
GCF_000218235.1	6230	AddAB
GCF_009388985.1	6022	AddAB
GCF_004001245.1	6536	AddAB
GCF_000381085.1	6589	AddAB
GCF_001766235.1	6661	AddAB
GCF_002736205.1	6175	AddAB
GCF_900184255.1	7255	AddAB
GCF_001553605.1	6175	AddAB
GCF_000238075.1	7527	AddAB
GCF_013376455.1	6326	AddAB
GCF_000187585.1	6919	AddAB
GCF_014636865.1	6214	AddAB
GCF_004346185.1	6535	AddAB
GCF_004358105.1	6097	AddAB
GCF_000020005.1	7413	AddAB
GCF_000220215.1	6289	AddAB
GCF_000712035.1	6933	AddAB
GCF_001483865.1	6046	AddAB
GCF_011440395.1	6241	AddAB
GCF_004421025.1	6259	AddAB
GCF_900109565.1	6405	AddAB
GCF_002798305.1	7075	AddAB
GCF_000070465.1	5978	AddAB
GCF_900100665.1	6535	AddAB
GCF_003057965.1	5964	AddAB
GCF_002019735.1	7242	AddAB
GCF_900103815.1	7074	AddAB
GCF_003966955.1	6817	AddAB
GCF_003843835.1	6151	AddAB
GCF_000145275.1	7302	AddAB
GCF_003469655.1	6638	AddAB
GCF_000220235.1	6222	AddAB
GCF_007682245.1	7126	AddAB
GCF_000190735.1	6186	AddAB
GCF_002117105.1	6226	AddAB
GCF_001558775.1	7114	AddAB
GCF_016028295.1	7116	AddAB
GCF_000145035.1	7555	AddAB
GCF_000189775.2	6258	AddAB
GCF_000816085.1	7087	AddAB
GCF_003634015.1	6529	AddAB
GCF_900636255.1	7129	AddAB
GCF_000832015.1	6175	AddAB
GCF_003815035.1	6963	AddAB
GCF_001787355.1	6508	AddAB
GCF_004015795.1	6148	AddAB
GCF_003172975.1	7009	AddAB
GCF_013410065.1	6291	AddAB
GCF_000023825.1	6078	AddAB
GCF_900094625.1	6735	AddAB
GCF_014201365.1	6351	AddAB
GCF_001611955.1	7158	AddAB
GCF_003012915.1	7113	AddAB
GCF_012584515.1	5941	AddAB
GCF_002573965.1	6699	AddAB
GCF_900130035.1	8957	AddAB
GCF_900635295.1	7120	AddAB
GCF_004102045.2	7051	AddAB
GCF_000187465.1	6898	AddAB
GCF_014195685.1	6486	AddAB
GCF_900143685.1	6811	AddAB
GCF_001989575.1	6963	AddAB
GCF_000012525.1	5769	AddAB
GCF_902373795.1	6151	AddAB
GCF_011466855.1	7090	AddAB
GCF_006094375.1	7122	AddAB
GCF_014653175.1	5953	AddAB
GCF_000706625.1	6592	AddAB
GCF_000709415.1	7120	AddAB
GCF_000153205.1	6019	AddAB
GCF_900106785.1	6153	AddAB
GCF_016028795.1	6786	AddAB
GCF_001548255.1	7099	AddAB
GCF_001687605.2	7059	AddAB
GCF_014207595.1	5949	AddAB
GCF_004362715.1	6162	AddAB
GCF_900186985.1	7150	AddAB
GCF_900106595.1	6030	AddAB
GCF_902381715.1	6351	AddAB
GCF_003315205.1	6064	AddAB
GCF_011064785.1	6789	AddAB
GCF_000019845.1	6724	AddAB
GCF_003387095.1	6906	AddAB
GCF_000231405.2	7800	AddAB
GCF_009936175.1	6589	AddAB
GCF_001399775.1	4816	AddAB
GCF_001922405.1	7147	AddAB
GCF_001891145.1	7127	AddAB
GCF_003433335.1	10384	AddAB
GCF_001028645.1	7123	AddAB
GCF_001499615.1	6679	AddAB
GCF_003966625.1	7123	AddAB
GCF_001027545.1	5835	AddAB
GCF_900187055.1	7118	AddAB
GCF_000144405.1	6227	AddAB
GCF_003925875.1	6148	AddAB
GCF_001432245.1	7120	AddAB
GCF_900157305.1	5991	AddAB
GCF_000384965.1	6583	AddAB
GCF_014138555.1	6278	AddAB
GCF_000190575.1	6220	AddAB
GCF_000020685.1	4732	AddAB
GCF_000020685.1	5974	AddAB
GCF_001902315.1	7117	AddAB
GCF_000185505.1	6879	AddAB
GCF_002966535.1	7045	AddAB
GCF_000253015.1	6577	AddAB
GCF_001687625.2	7059	AddAB
GCF_000826145.2	7182	AddAB
GCF_014192255.1	6631	AddAB
GCF_900636685.1	7127	AddAB
GCF_014048085.1	7059	AddAB
GCF_001261775.1	6888	AddAB
GCF_000299035.1	7231	AddAB
GCF_000013425.1	7130	AddAB
GCF_000185885.1	7105	AddAB
GCF_900187075.1	7111	AddAB
GCF_000165735.1	7041	AddAB
GCF_001890765.1	5896	AddAB
GCF_000298075.1	7116	AddAB
GCF_000403355.2	6454	AddAB
GCF_001403635.1	12192	AddAB
GCF_000016845.1	6697	AddAB
GCF_000054005.1	6697	AddAB
GCF_000018525.1	6697	AddAB
GCF_000007505.1	6697	AddAB
GCF_000022745.1	6697	AddAB
GCF_002844535.1	7201	AddAB
GCF_000025705.1	6170	AddAB
GCF_000194135.1	5892	AddAB
GCF_001465795.2	7059	AddAB
GCF_000191065.1	6389	AddAB
GCF_000024985.1	6579	AddAB
GCF_900095155.1	6697	AddAB
GCF_000212395.1	5964	AddAB
GCF_900113435.1	6325	AddAB
GCF_000340475.1	7224	AddAB
GCF_009905255.1	6270	AddAB
GCF_902376185.1	10655	AddAB
GCF_000255135.1	6543	AddAB
GCF_014638275.1	6295	AddAB
GCF_001375535.1	7236	AddAB
GCF_000183725.1	5754	AddAB
GCF_000011245.1	7224	AddAB
GCF_902376185.1	10655	AddAB
GCF_003576345.1	6585	AddAB
GCF_013204825.1	6090	AddAB
GCF_004117075.1	7042	AddAB
GCF_000243035.1	6277	AddAB
GCF_000746025.2	7215	AddAB
GCF_014196425.1	6508	AddAB
GCF_000020985.1	5823	AddAB
GCF_013607875.1	6430	AddAB
GCF_900199725.1	7249	AddAB
GCF_902376185.1	10655	AddAB
GCF_014201615.1	6640	AddAB
GCF_001685435.2	7194	AddAB
GCF_900187375.1	9916	AddAB
GCF_014653575.1	6557	AddAB
GCF_900187035.1	7051	AddAB
GCF_900638615.1	6598	AddAB
GCF_000067205.1	6133	AddAB
GCF_009746125.1	6144	AddAB
GCF_001291465.1	6601	AddAB
GCF_001545095.1	5541	AddAB
GCF_900155655.1	6276	AddAB
GCF_011290685.1	6080	AddAB
GCF_900215605.1	6718	AddAB
GCF_900104665.1	5802	AddAB
GCF_000818095.1	7111	AddAB
GCF_002849795.1	6211	AddAB
GCF_014199635.1	6439	AddAB
GCF_003570845.1	7251	AddAB
GCF_000146185.1	6945	AddAB
GCF_003606345.3	6598	AddAB
GCF_000331575.1	7248	AddAB
GCF_900115855.1	7305	AddAB
GCF_000816085.1	7087	AddAB
GCF_000183525.2	7179	AddAB
GCF_002886185.1	7236	AddAB
GCF_000785105.2	7279	AddAB
GCF_009176625.1	7233	AddAB
GCF_004323615.1	6077	AddAB
GCF_902375065.1	7341	AddAB
GCF_000312365.2	6718	AddAB
GCF_000709345.1	6059	AddAB
GCF_000222485.1	6086	AddAB
GCF_011046555.1	6272	AddAB
GCF_002998535.1	6215	AddAB
GCF_000818095.1	7111	AddAB
GCF_008033155.1	7323	AddAB
GCF_006970865.1	5926	AddAB
GCF_000428525.1	6441	AddAB
GCF_013378075.1	7083	AddAB
GCF_002285415.1	6316	AddAB
GCF_014206875.1	6066	AddAB
GCF_000226315.1	6616	AddAB
GCF_900187165.1	22522	AddAB
GCF_002504165.1	6316	AddAB
GCF_004323635.1	6634	AddAB
GCF_000163895.2	7035	AddAB
GCF_001050135.1	6089	AddAB
GCF_000179915.2	6316	AddAB
GCF_000725365.1	7212	AddAB
GCF_009755805.1	6396	AddAB
GCF_001561915.1	6814	AddAB
GCF_000430995.1	6283	AddAB
GCF_007004645.1	6310	AddAB
GCF_000743945.1	6114	AddAB
GCF_004063735.1	6306	AddAB
GCF_000237995.1	7242	AddAB
GCF_001187845.1	6319	AddAB
GCF_000473325.1	6280	AddAB
GCF_011762155.1	8232	AddAB
GCF_001186155.3	7062	AddAB
GCF_000812665.2	6304	AddAB
GCF_001687665.2	7062	AddAB
GCF_003856495.1	6514	AddAB
GCF_000314675.2	6652	AddAB
GCF_000974685.2	8656	AddAB
GCF_001403615.1	7263	AddAB
GCF_001753205.1	7191	AddAB
GCF_002245625.1	6097	AddAB
GCF_004379295.1	7200	AddAB
GCF_000210095.1	6903	AddAB
GCF_000153105.1	5947	AddAB
GCF_006385135.1	6469	AddAB
GCF_000019085.1	7131	AddAB
GCF_002019705.1	5241	AddAB
GCF_002803535.1	6682	AddAB
GCF_001403635.1	12192	AddAB
GCF_013694105.1	7216	AddAB
GCF_900110015.1	7212	AddAB
GCF_007301515.1	7207	AddAB
GCF_009756665.1	5998	AddAB
GCF_008245125.1	6131	AddAB
GCF_001687585.2	7062	AddAB
GCF_004367585.1	7191	AddAB
GCF_001870205.1	7359	AddAB
GCF_004353865.1	5854	AddAB
GCF_002009235.1	7062	AddAB
GCF_002009235.1	7062	AddAB
GCF_000218855.1	7200	AddAB
GCF_014692505.1	6268	AddAB
GCF_902376185.1	10655	AddAB
GCF_003627965.1	7491	AddAB
GCF_003576245.1	6603	AddAB
GCF_000212915.1	6067	AddAB
GCF_000767275.2	7042	AddAB
GCF_900166625.1	7215	AddAB
GCF_902858935.1	6963	AddAB
GCF_002381365.1	6289	AddAB
GCF_000009045.1	7185	AddAB
GCF_004684905.1	7213	AddAB
GCF_900094975.1	7254	AddAB
GCF_002080435.1	6396	AddAB
GCF_003293615.1	6230	AddAB
GCF_900111945.1	6274	AddAB
GCF_000166275.1	6066	AddAB
GCF_001687565.2	7062	AddAB
GCF_001687565.2	7062	AddAB
GCF_003254155.1	7200	AddAB
GCF_001375675.1	4695	AddAB
GCF_001375675.1	7887	AddAB
GCF_000185385.1	6813	AddAB
GCF_003814915.1	6358	AddAB
GCF_001304715.1	7029	AddAB
GCF_900636945.1	7233	AddAB
GCF_000235405.2	7048	AddAB
GCF_000012665.1	6214	AddAB
GCF_002302415.1	54380	AddAB
GCF_013267375.1	6116	AddAB
GCF_900176885.1	7257	AddAB
GCF_900637845.1	5541	AddAB
GCF_000183405.1	5832	AddAB
GCF_900101125.1	7216	AddAB
GCF_001487105.1	6964	AddAB
GCF_000015505.1	5875	AddAB
GCF_001403615.1	7263	AddAB
GCF_001922025.1	7311	AddAB
GCF_900155625.1	7230	AddAB
GCF_002278035.1	6733	AddAB
GCF_000166115.1	6409	AddAB
GCF_011040495.1	6316	AddAB
GCF_902810435.1	7239	AddAB
GCF_003606265.1	7180	AddAB
GCF_900103695.1	7216	AddAB
GCF_007746795.1	6905	AddAB
GCF_002097535.1	7219	AddAB
GCF_015326295.1	6754	AddAB
GCF_000473325.1	6280	AddAB
GCF_000023345.1	5854	AddAB
GCF_000014125.1	7102	AddAB
GCF_902386935.1	6271	AddAB
GCF_000212675.2	6139	AddAB
GCF_013393365.1	7383	AddAB
GCF_013265585.1	6781	AddAB
GCF_014069315.1	7407	AddAB
GCF_000196455.1	6911	AddAB
GCF_001853345.1	6414	AddAB
GCF_900637515.1	7266	AddAB
GCF_001997385.1	6154	AddAB
GCF_007744675.1	6908	AddAB
GCF_013372205.1	5089	AddAB
GCF_000166695.1	5513	AddAB
GCF_000208385.1	6694	AddAB
GCF_003020045.1	6903	AddAB
GCF_013282215.1	6769	AddAB
GCF_009650015.1	7206	AddAB
GCF_000519265.1	6343	AddAB
GCF_007748155.1	6905	AddAB
GCF_014202625.1	7155	AddAB
GCF_007754425.1	6911	AddAB
GCF_012295595.1	6313	AddAB
GCF_002797355.1	9467	AddAB
GCF_002797355.1	4854	AddAB
GCF_002797355.1	9467	AddAB
GCF_002797355.1	4854	AddAB
GCF_007970665.1	5644	AddAB
GCF_900111815.1	7218	AddAB
GCF_004421105.1	6204	AddAB
GCF_000828615.1	6019	AddAB
GCF_000019905.1	6979	AddAB
GCF_003096215.1	7249	AddAB
GCF_000178955.2	6593	AddAB
GCF_003097575.1	50943	AddAB
GCF_007747015.1	6905	AddAB
GCF_001874605.1	7697	AddAB
GCF_001243045.1	9072	AddAB
GCF_001314325.1	6436	AddAB
GCF_004802635.2	6574	AddAB
GCF_001278705.1	7164	AddAB
GCF_003312465.1	7045	AddAB
GCF_007748195.1	6929	AddAB
GCF_002021945.1	5104	AddAB
GCF_000499785.1	6046	AddAB
GCF_900626275.1	7171	AddAB
GCF_000423805.1	6487	AddAB
GCF_000007125.1	6697	AddAB
GCF_000590795.1	6697	AddAB
GCF_000620825.1	6979	AddAB
GCF_000284515.1	7201	AddAB
GCF_000372845.1	6553	AddAB
GCF_000025925.1	5895	AddAB
GCF_001274775.1	7195	AddAB
GCF_902375605.1	7246	AddAB
GCF_002285495.1	7183	AddAB
GCF_000147715.2	5979	AddAB
GCF_000973065.1	5902	AddAB
GCF_001310085.1	6237	AddAB
GCF_002802965.1	7245	AddAB
GCF_002850055.1	7344	AddAB
GCF_002355335.1	6509	AddAB
GCF_001244495.1	7843	AddAB
GCF_000144605.1	6520	AddAB
GCF_001244495.1	10404	AddAB
GCF_000009085.1	5128	AddAB
GCF_900478165.1	7255	AddAB
GCF_900103485.1	7261	AddAB
GCF_004362805.1	6082	AddAB
GCF_000821245.2	7213	AddAB
GCF_000185145.2	6226	AddAB
GCF_003667885.1	7191	AddAB
GCF_000022725.1	6598	AddAB
GCF_001975705.1	6304	AddAB
GCF_012516315.1	5902	AddAB
GCF_000972685.1	7191	AddAB
GCF_002019645.1	6270	AddAB
GCF_003966715.1	6478	AddAB
GCF_900167455.1	6427	AddAB
GCF_012648005.1	7191	AddAB
GCF_014395225.1	6081	AddAB
GCF_009768975.1	6403	AddAB
GCF_003600355.1	11507	AddAB
GCF_000511355.1	6283	AddAB
GCF_001050115.1	7252	AddAB
GCF_900156875.1	7239	AddAB
GCF_001298465.1	5161	AddAB
GCF_001746795.1	6091	AddAB
GCF_000022085.1	8417	AddAB
GCF_008973485.1	7179	AddAB
GCF_001629705.1	7240	AddAB
GCF_011765585.1	7309	AddAB
GCF_002222595.2	7107	AddAB
GCF_001187595.1	7098	AddAB
GCF_001688725.2	6081	AddAB
GCF_001243045.1	9072	AddAB
